Time_spent_Alone,Social_event_attendance,Going_outside,Friends_circle_size,Post_frequency,Stage_fear_No,Stage_fear_Yes,Drained_after_socializing_No,Drained_after_socializing_Yes,Personality
0.0,10.0,6.0,9.0,7.0,True,False,True,False,0
9.0,1.0,2.0,6.0,0.0,False,True,False,True,1
11.0,3.0,2.0,3.0,,False,True,False,True,1
1.0,7.0,4.0,11.0,5.0,True,False,True,False,0
9.0,3.0,3.0,4.0,0.0,False,True,False,True,1
2.0,5.0,6.0,13.0,8.0,True,False,True,False,0
10.0,,1.0,2.0,0.0,False,True,False,True,1
0.0,4.0,6.0,11.0,3.0,True,False,True,False,0
2.0,6.0,7.0,11.0,9.0,True,False,True,False,1
0.0,4.0,6.0,10.0,9.0,True,False,False,False,0
8.0,0.0,0.0,5.0,1.0,False,False,False,True,1
0.0,,4.0,12.0,8.0,True,False,True,False,0
0.0,9.0,5.0,7.0,8.0,False,False,True,False,0
7.0,0.0,,2.0,,False,True,False,True,1
9.0,2.0,2.0,1.0,2.0,False,False,False,True,1
0.0,7.0,3.0,8.0,6.0,False,False,True,False,0
3.0,9.0,4.0,3.0,4.0,True,False,True,False,0
0.0,4.0,7.0,15.0,7.0,True,False,True,False,0
1.0,7.0,5.0,9.0,5.0,True,False,True,False,0
10.0,2.0,1.0,2.0,2.0,False,True,False,True,1
3.0,9.0,4.0,,5.0,True,False,True,False,0
3.0,5.0,,6.0,6.0,False,False,True,False,0
7.0,2.0,,2.0,1.0,False,True,False,True,1
3.0,1.0,0.0,1.0,0.0,False,True,False,True,1
0.0,8.0,3.0,12.0,3.0,True,False,True,False,0
0.0,7.0,3.0,5.0,8.0,True,False,True,False,0
6.0,2.0,1.0,3.0,3.0,False,True,False,True,1
2.0,8.0,6.0,14.0,3.0,True,False,True,False,0
11.0,2.0,1.0,4.0,3.0,False,True,False,True,0
1.0,5.0,3.0,12.0,3.0,True,False,True,False,0
2.0,7.0,3.0,4.0,9.0,True,False,True,False,0
,6.0,3.0,6.0,6.0,True,False,True,False,0
0.0,8.0,5.0,12.0,3.0,False,False,True,False,0
10.0,0.0,0.0,3.0,1.0,False,True,False,False,1
,0.0,2.0,,1.0,False,True,False,True,1
3.0,,5.0,7.0,10.0,True,False,True,False,0
,5.0,6.0,10.0,9.0,True,False,True,False,0
1.0,,6.0,8.0,7.0,True,False,True,False,0
0.0,5.0,7.0,15.0,8.0,True,False,True,False,0
3.0,9.0,3.0,,8.0,True,False,True,False,0
2.0,,6.0,12.0,4.0,True,False,True,False,0
3.0,9.0,6.0,9.0,6.0,True,False,True,False,0
3.0,7.0,6.0,8.0,8.0,True,False,True,False,0
1.0,7.0,5.0,5.0,9.0,True,False,True,False,0
3.0,8.0,7.0,10.0,9.0,True,False,True,False,0
1.0,9.0,7.0,8.0,,True,False,True,False,0
0.0,3.0,4.0,14.0,7.0,True,False,True,False,0
0.0,5.0,4.0,9.0,,True,False,True,False,0
2.0,10.0,6.0,14.0,6.0,True,False,True,False,0
1.0,10.0,5.0,5.0,8.0,True,False,True,False,0
1.0,4.0,4.0,13.0,6.0,True,False,True,False,0
3.0,5.0,7.0,5.0,8.0,True,False,True,False,1
2.0,10.0,7.0,13.0,6.0,True,False,True,False,0
,8.0,6.0,14.0,5.0,True,False,True,False,0
0.0,7.0,6.0,10.0,8.0,True,False,True,False,0
2.0,,7.0,9.0,3.0,True,False,True,False,0
,9.0,7.0,7.0,9.0,True,False,True,False,0
,4.0,5.0,11.0,8.0,True,False,True,False,0
0.0,7.0,7.0,11.0,5.0,True,False,True,False,0
0.0,5.0,7.0,15.0,4.0,True,False,True,False,0
3.0,10.0,7.0,10.0,5.0,True,False,True,False,0
0.0,8.0,5.0,6.0,8.0,True,False,True,False,0
3.0,8.0,6.0,12.0,4.0,False,False,True,False,0
,1.0,0.0,0.0,2.0,False,True,False,True,1
9.0,3.0,3.0,5.0,2.0,False,True,False,True,1
0.0,9.0,3.0,6.0,4.0,False,False,True,False,0
2.0,9.0,7.0,8.0,4.0,True,False,True,False,0
4.0,3.0,2.0,,1.0,False,True,False,True,0
0.0,5.0,4.0,8.0,8.0,True,False,True,False,0
,3.0,2.0,4.0,0.0,False,False,False,True,1
3.0,6.0,4.0,5.0,3.0,True,False,True,False,0
1.0,7.0,3.0,,9.0,True,False,True,False,0
11.0,2.0,0.0,,1.0,False,True,False,True,1
,5.0,3.0,7.0,5.0,True,False,True,False,0
,,3.0,5.0,7.0,True,False,True,False,0
,4.0,5.0,9.0,5.0,True,False,True,False,0
0.0,6.0,7.0,10.0,4.0,True,False,True,False,0
4.0,3.0,2.0,4.0,,False,True,False,True,1
4.0,6.0,4.0,10.0,7.0,True,False,True,False,0
2.0,7.0,6.0,13.0,7.0,True,False,True,False,0
1.0,8.0,6.0,15.0,3.0,True,False,True,False,0
1.0,9.0,7.0,5.0,6.0,True,False,True,False,0
5.0,0.0,1.0,5.0,3.0,False,True,False,True,1
1.0,5.0,6.0,7.0,7.0,True,False,True,False,0
2.0,8.0,4.0,8.0,9.0,True,False,True,False,0
0.0,5.0,3.0,15.0,4.0,True,False,True,False,0
0.0,6.0,7.0,14.0,10.0,True,False,True,False,0
0.0,9.0,3.0,7.0,6.0,True,False,True,False,0
0.0,,3.0,8.0,4.0,True,False,True,False,0
1.0,7.0,7.0,11.0,10.0,True,False,True,False,0
10.0,3.0,1.0,4.0,2.0,False,True,False,False,1
8.0,0.0,3.0,4.0,1.0,False,True,False,True,1
9.0,0.0,2.0,5.0,1.0,False,True,False,True,1
0.0,8.0,4.0,12.0,7.0,True,False,True,False,0
3.0,5.0,3.0,12.0,3.0,True,False,True,False,0
2.0,5.0,3.0,10.0,7.0,True,False,True,False,0
3.0,10.0,3.0,,8.0,True,False,True,False,0
3.0,8.0,7.0,9.0,6.0,True,False,True,False,0
0.0,8.0,3.0,10.0,,True,False,True,False,0
2.0,6.0,5.0,10.0,4.0,True,False,True,False,0
3.0,8.0,4.0,7.0,10.0,True,False,True,False,0
0.0,8.0,5.0,6.0,9.0,True,False,True,False,0
4.0,3.0,3.0,4.0,1.0,False,True,False,True,1
4.0,1.0,2.0,5.0,3.0,False,True,False,True,1
2.0,6.0,4.0,15.0,5.0,True,False,True,False,0
2.0,6.0,4.0,14.0,3.0,True,False,False,False,0
0.0,4.0,7.0,6.0,6.0,True,False,True,False,0
3.0,6.0,5.0,12.0,3.0,False,False,True,False,1
1.0,9.0,6.0,7.0,3.0,False,False,True,False,0
2.0,8.0,6.0,9.0,8.0,True,False,True,False,0
9.0,2.0,0.0,1.0,0.0,False,False,False,True,1
3.0,6.0,4.0,5.0,10.0,True,False,True,False,0
1.0,6.0,6.0,15.0,8.0,True,False,True,False,0
3.0,6.0,7.0,13.0,8.0,True,False,True,False,0
8.0,2.0,2.0,0.0,2.0,False,True,False,True,1
2.0,8.0,4.0,7.0,7.0,True,False,True,False,0
0.0,9.0,3.0,5.0,7.0,True,False,True,False,0
0.0,10.0,6.0,8.0,4.0,True,False,True,False,0
3.0,4.0,6.0,14.0,7.0,False,False,True,False,0
1.0,3.0,5.0,4.0,8.0,True,False,True,False,0
9.0,2.0,,3.0,0.0,False,True,False,True,1
3.0,,7.0,6.0,8.0,True,False,True,False,0
3.0,7.0,3.0,15.0,9.0,True,False,True,False,0
2.0,4.0,3.0,12.0,8.0,True,False,True,False,0
2.0,5.0,,8.0,9.0,True,False,True,False,0
2.0,5.0,7.0,6.0,9.0,True,False,True,False,0
6.0,3.0,,1.0,2.0,False,True,False,True,1
0.0,8.0,6.0,13.0,4.0,True,False,True,False,0
3.0,4.0,,9.0,3.0,True,False,True,False,0
5.0,1.0,,2.0,2.0,False,True,False,True,1
2.0,4.0,6.0,11.0,,True,False,False,False,0
5.0,3.0,1.0,3.0,0.0,False,False,False,True,1
2.0,4.0,6.0,11.0,5.0,True,False,False,False,0
1.0,10.0,7.0,10.0,10.0,True,False,True,False,0
0.0,6.0,6.0,11.0,3.0,True,False,True,False,0
1.0,5.0,3.0,15.0,9.0,True,False,True,False,0
0.0,8.0,4.0,14.0,,True,False,True,False,0
5.0,,0.0,4.0,1.0,False,False,False,True,1
0.0,5.0,4.0,15.0,4.0,False,False,True,False,1
3.0,7.0,3.0,12.0,3.0,True,False,True,False,0
1.0,9.0,6.0,11.0,10.0,True,False,True,False,0
0.0,3.0,6.0,,6.0,True,False,True,False,0
2.0,,7.0,10.0,4.0,True,False,True,False,0
0.0,8.0,6.0,5.0,9.0,False,False,True,False,0
8.0,3.0,1.0,1.0,,False,True,False,True,1
6.0,0.0,3.0,2.0,3.0,False,True,False,True,1
1.0,8.0,4.0,13.0,3.0,True,False,True,False,0
1.0,9.0,5.0,13.0,8.0,True,False,True,False,0
4.0,7.0,5.0,4.0,5.0,True,False,True,False,0
3.0,8.0,6.0,10.0,3.0,True,False,False,False,0
0.0,10.0,5.0,14.0,5.0,True,False,True,False,0
0.0,5.0,6.0,12.0,5.0,True,False,True,False,0
8.0,0.0,1.0,4.0,4.0,False,True,False,True,1
0.0,5.0,5.0,6.0,,True,False,True,False,0
4.0,9.0,7.0,6.0,9.0,True,False,True,False,0
9.0,0.0,,4.0,2.0,False,True,False,True,1
7.0,1.0,2.0,4.0,2.0,False,False,False,True,1
0.0,4.0,6.0,4.0,9.0,True,False,True,False,0
4.0,8.0,6.0,12.0,10.0,True,False,True,False,0
3.0,,4.0,13.0,3.0,True,False,True,False,0
0.0,4.0,7.0,11.0,4.0,False,False,True,False,0
0.0,4.0,4.0,7.0,9.0,True,False,True,False,0
11.0,2.0,2.0,4.0,1.0,False,True,False,True,1
3.0,6.0,7.0,6.0,3.0,True,False,True,False,0
2.0,,3.0,15.0,3.0,True,False,True,False,0
0.0,5.0,4.0,7.0,8.0,True,False,True,False,0
0.0,6.0,3.0,10.0,5.0,True,False,True,False,0
7.0,1.0,1.0,5.0,1.0,False,True,False,True,1
9.0,,2.0,3.0,0.0,False,True,False,True,1
3.0,8.0,6.0,14.0,7.0,True,False,True,False,0
4.0,2.0,0.0,0.0,1.0,False,True,False,True,1
0.0,9.0,7.0,11.0,4.0,True,False,True,False,0
11.0,2.0,,2.0,,False,True,False,True,1
8.0,0.0,3.0,0.0,3.0,False,True,False,True,1
10.0,2.0,1.0,4.0,1.0,False,True,False,False,1
2.0,4.0,5.0,13.0,10.0,True,False,True,False,0
1.0,5.0,6.0,5.0,3.0,True,False,True,False,0
0.0,3.0,4.0,4.0,8.0,True,False,True,False,0
3.0,9.0,5.0,8.0,3.0,False,False,True,False,0
6.0,2.0,1.0,3.0,,False,True,False,True,1
,5.0,6.0,,5.0,True,False,True,False,0
2.0,6.0,5.0,9.0,5.0,True,False,True,False,0
7.0,3.0,,1.0,2.0,False,True,False,True,1
1.0,,4.0,7.0,8.0,True,False,True,False,0
3.0,5.0,7.0,15.0,8.0,True,False,True,False,0
4.0,4.0,6.0,15.0,,True,False,True,False,0
0.0,5.0,6.0,5.0,9.0,True,False,True,False,0
,5.0,6.0,15.0,9.0,True,False,True,False,0
0.0,3.0,1.0,10.0,5.0,True,False,True,False,0
3.0,7.0,5.0,11.0,5.0,True,False,True,False,0
1.0,3.0,6.0,,5.0,True,False,True,False,0
2.0,4.0,5.0,6.0,6.0,True,False,True,False,0
10.0,1.0,1.0,0.0,3.0,False,True,False,True,1
2.0,9.0,7.0,,,True,False,True,False,0
7.0,5.0,3.0,2.0,2.0,False,True,False,True,1
11.0,0.0,2.0,2.0,2.0,False,False,False,True,1
10.0,0.0,3.0,3.0,1.0,False,True,False,True,1
2.0,4.0,7.0,6.0,,True,False,True,False,0
0.0,6.0,4.0,4.0,8.0,True,False,True,False,0
1.0,7.0,6.0,8.0,8.0,True,False,True,False,0
6.0,3.0,,4.0,0.0,False,True,False,True,1
2.0,10.0,4.0,10.0,8.0,True,False,True,False,0
2.0,9.0,7.0,13.0,4.0,True,False,True,False,0
,9.0,6.0,6.0,7.0,True,False,True,False,0
2.0,8.0,5.0,13.0,4.0,True,False,True,False,0
1.0,10.0,4.0,12.0,8.0,True,False,True,False,0
0.0,5.0,5.0,5.0,6.0,True,False,True,False,0
,5.0,6.0,4.0,,True,False,True,False,0
8.0,0.0,0.0,4.0,5.0,False,True,False,True,1
2.0,4.0,,9.0,3.0,True,False,True,False,0
6.0,0.0,,4.0,1.0,False,True,False,True,1
10.0,1.0,3.0,4.0,1.0,False,True,False,True,1
5.0,1.0,2.0,,3.0,False,True,False,True,1
2.0,3.0,2.0,3.0,2.0,False,True,False,True,1
3.0,7.0,3.0,7.0,7.0,True,False,True,False,0
1.0,7.0,4.0,9.0,4.0,True,False,True,False,0
2.0,,4.0,9.0,9.0,True,False,True,False,0
10.0,,1.0,3.0,0.0,False,True,False,True,1
3.0,4.0,6.0,14.0,5.0,True,False,True,False,0
2.0,9.0,4.0,5.0,7.0,True,False,True,False,0
5.0,3.0,0.0,,2.0,False,True,False,True,1
2.0,4.0,5.0,6.0,8.0,True,False,True,False,0
0.0,9.0,5.0,12.0,8.0,True,False,True,False,0
10.0,1.0,1.0,5.0,,False,True,False,True,1
,7.0,3.0,12.0,6.0,True,False,True,False,0
,8.0,4.0,6.0,4.0,True,False,True,False,0
5.0,3.0,3.0,3.0,3.0,False,True,False,True,1
11.0,1.0,2.0,2.0,0.0,False,False,False,True,1
,0.0,2.0,2.0,,False,False,False,True,1
0.0,6.0,4.0,7.0,9.0,True,False,True,False,0
6.0,2.0,3.0,0.0,2.0,False,True,False,True,1
0.0,5.0,6.0,4.0,9.0,True,False,True,False,0
1.0,10.0,5.0,12.0,4.0,False,False,True,False,0
7.0,3.0,0.0,5.0,1.0,False,True,False,True,1
3.0,5.0,7.0,6.0,7.0,True,False,True,False,1
3.0,10.0,6.0,11.0,5.0,True,False,True,False,0
6.0,1.0,0.0,1.0,3.0,False,True,False,True,1
4.0,7.0,6.0,,8.0,True,False,True,False,0
1.0,,6.0,11.0,6.0,True,False,True,False,0
11.0,3.0,1.0,4.0,2.0,False,False,False,True,1
1.0,8.0,6.0,10.0,4.0,True,False,True,False,0
3.0,4.0,7.0,5.0,3.0,True,False,True,False,0
1.0,,5.0,12.0,6.0,True,False,True,False,0
0.0,,4.0,14.0,9.0,True,False,True,False,0
,0.0,0.0,4.0,2.0,False,True,False,False,1
0.0,4.0,,11.0,5.0,True,False,True,False,0
,6.0,5.0,5.0,5.0,True,False,True,False,0
0.0,10.0,4.0,6.0,8.0,True,False,True,False,0
9.0,2.0,2.0,2.0,2.0,False,True,False,True,1
1.0,6.0,4.0,9.0,5.0,True,False,True,False,0
8.0,1.0,1.0,5.0,4.0,False,True,False,True,1
2.0,,5.0,7.0,5.0,True,False,True,False,0
3.0,4.0,7.0,15.0,8.0,True,False,True,False,0
3.0,4.0,,11.0,6.0,True,False,True,False,0
0.0,7.0,3.0,11.0,3.0,True,False,True,False,0
9.0,3.0,2.0,1.0,0.0,False,False,False,True,1
,3.0,3.0,3.0,3.0,False,True,False,True,1
7.0,,1.0,0.0,1.0,False,True,False,True,1
0.0,9.0,7.0,,5.0,True,False,True,False,0
0.0,6.0,3.0,11.0,3.0,True,False,True,False,0
2.0,10.0,5.0,11.0,4.0,True,False,True,False,0
10.0,2.0,,,2.0,False,False,False,False,1
7.0,0.0,3.0,3.0,0.0,False,True,False,True,1
,8.0,,12.0,9.0,True,False,True,False,1
2.0,4.0,4.0,10.0,,True,False,True,False,0
1.0,8.0,,13.0,6.0,True,False,True,False,0
2.0,9.0,7.0,12.0,8.0,True,False,True,False,0
6.0,3.0,1.0,,1.0,False,True,False,True,1
1.0,4.0,3.0,12.0,10.0,True,False,True,False,0
2.0,6.0,4.0,12.0,4.0,True,False,True,False,0
,6.0,6.0,13.0,5.0,True,False,True,False,0
2.0,7.0,4.0,14.0,9.0,False,False,True,False,0
1.0,3.0,5.0,4.0,7.0,True,False,True,False,0
3.0,9.0,3.0,14.0,8.0,True,False,True,False,0
1.0,8.0,6.0,11.0,6.0,True,False,True,False,0
,6.0,5.0,7.0,6.0,True,False,True,False,0
0.0,5.0,7.0,7.0,9.0,True,False,True,False,0
1.0,5.0,,14.0,5.0,True,False,True,False,0
2.0,5.0,5.0,9.0,7.0,True,False,True,False,0
0.0,,4.0,11.0,4.0,True,False,True,False,0
4.0,10.0,5.0,6.0,9.0,True,False,True,False,0
3.0,8.0,3.0,9.0,7.0,True,False,True,False,0
4.0,3.0,0.0,4.0,2.0,False,True,False,False,1
10.0,2.0,1.0,5.0,1.0,False,False,False,True,1
,0.0,1.0,5.0,,False,True,False,True,1
4.0,3.0,2.0,0.0,1.0,False,False,False,True,1
6.0,,2.0,5.0,1.0,False,True,False,True,1
1.0,8.0,4.0,11.0,7.0,True,False,True,False,0
3.0,7.0,4.0,10.0,3.0,False,False,True,False,0
10.0,0.0,1.0,5.0,0.0,False,False,False,True,1
0.0,5.0,4.0,5.0,8.0,True,False,True,False,0
2.0,8.0,3.0,9.0,8.0,False,False,True,False,0
1.0,4.0,4.0,7.0,3.0,False,False,True,False,0
2.0,3.0,4.0,13.0,6.0,True,False,True,False,0
5.0,0.0,1.0,4.0,3.0,False,True,False,True,1
2.0,,3.0,12.0,9.0,True,False,True,False,0
0.0,5.0,6.0,,7.0,True,False,True,False,0
4.0,1.0,1.0,5.0,2.0,False,True,False,True,0
4.0,5.0,7.0,12.0,7.0,True,False,True,False,0
4.0,2.0,3.0,5.0,2.0,False,True,False,True,1
3.0,,5.0,10.0,5.0,True,False,True,False,0
0.0,6.0,4.0,14.0,6.0,True,False,True,False,0
8.0,2.0,1.0,3.0,0.0,False,False,False,True,1
3.0,7.0,3.0,14.0,6.0,True,False,True,False,0
2.0,,7.0,13.0,5.0,True,False,True,False,0
8.0,1.0,0.0,2.0,,False,True,False,True,1
1.0,8.0,7.0,14.0,9.0,True,False,True,False,0
11.0,,0.0,1.0,1.0,False,True,False,True,1
3.0,,5.0,13.0,6.0,True,False,True,False,0
2.0,7.0,,10.0,,True,False,True,False,0
0.0,5.0,4.0,14.0,4.0,True,False,True,False,0
0.0,6.0,6.0,14.0,9.0,True,False,True,False,0
1.0,9.0,6.0,5.0,9.0,True,False,True,False,0
,4.0,5.0,5.0,6.0,True,False,True,False,0
3.0,5.0,4.0,12.0,10.0,True,False,True,False,0
0.0,,4.0,14.0,4.0,True,False,True,False,0
2.0,9.0,4.0,11.0,3.0,False,False,True,False,0
5.0,1.0,1.0,5.0,2.0,False,True,False,False,1
2.0,3.0,6.0,14.0,5.0,True,False,True,False,0
5.0,1.0,2.0,5.0,0.0,False,True,False,True,1
3.0,9.0,7.0,4.0,8.0,True,False,True,False,0
11.0,0.0,3.0,4.0,1.0,False,True,False,True,1
2.0,7.0,3.0,15.0,5.0,True,False,True,False,0
2.0,5.0,5.0,12.0,8.0,True,False,True,False,0
10.0,3.0,0.0,0.0,1.0,False,True,False,False,1
7.0,2.0,,3.0,0.0,False,True,False,True,1
1.0,10.0,5.0,14.0,9.0,True,False,True,False,0
3.0,7.0,7.0,13.0,7.0,True,False,True,False,0
3.0,4.0,7.0,12.0,,True,False,True,False,0
,6.0,4.0,10.0,6.0,True,False,True,False,0
8.0,1.0,3.0,3.0,1.0,False,True,False,True,1
0.0,4.0,5.0,,6.0,True,False,True,False,0
4.0,2.0,2.0,5.0,0.0,False,True,False,False,1
0.0,6.0,,12.0,6.0,True,False,True,False,0
0.0,4.0,5.0,9.0,,True,False,True,False,0
,2.0,0.0,1.0,2.0,False,True,False,True,1
4.0,0.0,2.0,2.0,3.0,False,True,False,True,0
2.0,9.0,5.0,7.0,4.0,True,False,True,False,0
4.0,3.0,4.0,,2.0,False,True,False,True,1
3.0,6.0,4.0,13.0,9.0,True,False,True,False,0
0.0,9.0,6.0,6.0,8.0,True,False,True,False,0
3.0,4.0,5.0,14.0,5.0,True,False,True,False,0
0.0,4.0,3.0,12.0,5.0,True,False,True,False,0
2.0,7.0,3.0,14.0,5.0,False,False,True,False,0
1.0,4.0,,9.0,5.0,True,False,True,False,0
1.0,8.0,5.0,14.0,,True,False,True,False,0
1.0,8.0,4.0,8.0,3.0,False,False,True,False,0
3.0,4.0,7.0,4.0,4.0,True,False,True,False,0
2.0,9.0,4.0,5.0,4.0,True,False,True,False,0
8.0,1.0,4.0,1.0,4.0,False,True,False,True,1
1.0,9.0,6.0,10.0,10.0,True,False,True,False,0
1.0,5.0,7.0,14.0,8.0,True,False,True,False,0
,4.0,6.0,14.0,6.0,True,False,True,False,0
6.0,,2.0,3.0,2.0,False,False,False,True,1
3.0,8.0,4.0,13.0,4.0,True,False,True,False,0
3.0,,6.0,12.0,4.0,True,False,True,False,0
6.0,2.0,1.0,0.0,0.0,False,True,False,False,1
1.0,9.0,3.0,,5.0,True,False,True,False,0
3.0,10.0,4.0,12.0,6.0,True,False,True,False,0
8.0,0.0,1.0,,2.0,False,True,False,True,1
10.0,0.0,0.0,3.0,,False,True,False,True,1
3.0,6.0,6.0,8.0,4.0,True,False,True,False,0
1.0,4.0,5.0,7.0,8.0,True,False,True,False,0
2.0,9.0,4.0,13.0,4.0,True,False,True,False,0
1.0,6.0,3.0,4.0,7.0,True,False,True,False,0
9.0,2.0,1.0,5.0,3.0,False,True,False,True,1
9.0,3.0,1.0,3.0,0.0,False,True,False,False,1
0.0,10.0,4.0,8.0,7.0,True,False,True,False,0
0.0,8.0,7.0,5.0,3.0,True,False,True,False,0
2.0,,7.0,4.0,9.0,True,False,True,False,0
11.0,2.0,2.0,5.0,0.0,False,False,False,True,1
2.0,3.0,4.0,9.0,,True,False,True,False,0
1.0,5.0,7.0,6.0,,True,False,True,False,0
2.0,5.0,5.0,,4.0,True,False,True,False,0
2.0,6.0,3.0,6.0,4.0,True,False,True,False,0
0.0,5.0,7.0,9.0,3.0,True,False,True,False,0
5.0,0.0,2.0,3.0,1.0,False,True,False,False,1
2.0,4.0,3.0,11.0,9.0,True,False,True,False,0
0.0,8.0,3.0,12.0,,True,False,True,False,0
2.0,0.0,0.0,5.0,2.0,False,True,False,True,1
,7.0,5.0,14.0,9.0,True,False,True,False,0
9.0,3.0,0.0,4.0,,False,True,False,True,1
3.0,8.0,6.0,6.0,4.0,True,False,True,False,0
3.0,,4.0,8.0,5.0,True,False,True,False,0
7.0,1.0,3.0,5.0,0.0,False,True,False,True,1
9.0,1.0,0.0,0.0,1.0,False,True,False,True,1
1.0,6.0,4.0,11.0,9.0,True,False,True,False,0
3.0,5.0,3.0,5.0,3.0,True,False,True,False,0
2.0,9.0,3.0,7.0,6.0,True,False,True,False,0
,4.0,3.0,6.0,5.0,True,False,True,False,0
2.0,5.0,6.0,,7.0,True,False,True,False,0
3.0,,5.0,3.0,4.0,True,False,True,False,0
2.0,9.0,7.0,13.0,6.0,True,False,True,False,0
0.0,8.0,7.0,11.0,5.0,True,False,True,False,0
5.0,1.0,3.0,4.0,2.0,False,True,False,True,1
1.0,9.0,5.0,14.0,9.0,True,False,False,False,0
2.0,6.0,6.0,6.0,9.0,True,False,True,False,0
1.0,8.0,3.0,8.0,,True,False,True,False,0
5.0,3.0,2.0,4.0,2.0,False,True,False,True,1
2.0,,5.0,10.0,6.0,True,False,True,False,0
0.0,4.0,4.0,15.0,9.0,True,False,True,False,0
5.0,,1.0,2.0,2.0,False,True,False,False,1
3.0,9.0,6.0,5.0,4.0,True,False,True,False,0
0.0,4.0,5.0,8.0,3.0,True,False,True,False,0
0.0,5.0,7.0,7.0,8.0,True,False,True,False,0
2.0,10.0,7.0,10.0,3.0,True,False,True,False,0
0.0,3.0,4.0,7.0,6.0,True,False,True,False,0
6.0,0.0,2.0,4.0,1.0,False,True,False,True,1
,4.0,5.0,9.0,3.0,True,False,True,False,0
1.0,6.0,4.0,14.0,8.0,True,False,True,False,0
1.0,3.0,7.0,6.0,7.0,True,False,True,False,0
3.0,4.0,3.0,7.0,8.0,True,False,True,False,0
0.0,9.0,5.0,5.0,7.0,True,False,True,False,0
2.0,,6.0,8.0,3.0,True,False,True,False,0
4.0,3.0,2.0,,,False,True,False,True,1
1.0,7.0,3.0,,8.0,True,False,True,False,0
1.0,6.0,6.0,5.0,3.0,True,False,True,False,0
3.0,4.0,,13.0,9.0,True,False,True,False,0
3.0,7.0,6.0,15.0,3.0,True,False,True,False,0
5.0,2.0,1.0,0.0,1.0,False,True,False,True,1
0.0,4.0,6.0,6.0,4.0,True,False,True,False,0
3.0,8.0,5.0,10.0,5.0,True,False,True,False,0
0.0,9.0,3.0,7.0,8.0,True,False,True,False,0
4.0,9.0,6.0,6.0,7.0,True,False,True,False,0
0.0,8.0,5.0,4.0,6.0,True,False,True,False,0
0.0,9.0,3.0,7.0,7.0,False,False,True,False,0
,5.0,6.0,11.0,6.0,True,False,True,False,0
0.0,,6.0,12.0,7.0,False,False,True,False,0
4.0,6.0,7.0,13.0,10.0,True,False,True,False,0
6.0,3.0,0.0,0.0,2.0,False,True,False,True,1
0.0,9.0,6.0,13.0,9.0,True,False,True,False,1
1.0,5.0,3.0,15.0,6.0,True,False,True,False,0
,8.0,6.0,14.0,8.0,True,False,True,False,0
9.0,,1.0,5.0,0.0,False,True,False,True,1
3.0,9.0,4.0,12.0,5.0,False,False,True,False,0
0.0,5.0,3.0,5.0,,True,False,True,False,0
3.0,5.0,5.0,15.0,5.0,True,False,True,False,0
0.0,6.0,5.0,11.0,3.0,True,False,True,False,0
9.0,3.0,0.0,2.0,,False,True,False,False,1
0.0,9.0,3.0,10.0,5.0,False,False,True,False,0
11.0,2.0,3.0,1.0,2.0,False,True,False,True,1
3.0,8.0,5.0,5.0,6.0,True,False,True,False,0
0.0,7.0,4.0,,4.0,True,False,True,False,0
,2.0,1.0,4.0,1.0,False,True,False,True,1
1.0,5.0,3.0,9.0,6.0,True,False,True,False,0
3.0,4.0,6.0,9.0,6.0,True,False,True,False,0
2.0,5.0,6.0,10.0,8.0,True,False,True,False,0
3.0,5.0,5.0,14.0,7.0,True,False,True,False,0
3.0,7.0,,11.0,9.0,True,False,True,False,0
0.0,6.0,3.0,5.0,9.0,True,False,True,False,0
0.0,,6.0,10.0,3.0,True,False,True,False,0
1.0,8.0,7.0,13.0,5.0,True,False,True,False,0
2.0,7.0,6.0,10.0,5.0,True,False,True,False,0
2.0,2.0,6.0,4.0,9.0,True,False,True,False,0
0.0,9.0,3.0,6.0,3.0,True,False,True,False,0
3.0,5.0,7.0,14.0,6.0,True,False,True,False,0
10.0,,,1.0,0.0,False,True,False,True,1
3.0,4.0,3.0,6.0,7.0,True,False,True,False,0
11.0,1.0,0.0,1.0,0.0,False,True,False,True,1
3.0,8.0,3.0,6.0,7.0,False,False,True,False,0
3.0,4.0,5.0,5.0,7.0,True,False,True,False,0
2.0,5.0,,13.0,5.0,True,False,True,False,0
1.0,9.0,3.0,13.0,8.0,True,False,True,False,0
8.0,2.0,0.0,3.0,0.0,False,True,False,True,1
2.0,6.0,6.0,14.0,4.0,True,False,True,False,0
3.0,7.0,4.0,14.0,5.0,False,False,True,False,0
4.0,0.0,1.0,5.0,2.0,False,True,False,True,1
2.0,4.0,7.0,6.0,3.0,True,False,True,False,0
2.0,10.0,3.0,7.0,8.0,True,False,True,False,0
1.0,6.0,7.0,10.0,8.0,True,False,True,False,0
1.0,5.0,3.0,8.0,,True,False,True,False,0
2.0,5.0,7.0,12.0,6.0,True,False,True,False,0
3.0,,5.0,12.0,5.0,True,False,True,False,0
7.0,7.0,5.0,14.0,8.0,True,False,True,False,0
9.0,,5.0,1.0,0.0,False,True,False,True,1
5.0,3.0,1.0,1.0,0.0,False,True,False,True,1
1.0,,5.0,10.0,9.0,True,False,True,False,0
1.0,4.0,6.0,9.0,3.0,False,False,True,False,0
1.0,,6.0,13.0,9.0,True,False,True,False,0
1.0,4.0,,14.0,8.0,True,False,True,False,0
